source,target,no_of_reports_coauthored,no_of_srrs_coauthored,no_of_psrs_coauthored,percent_srrs
57196781465,35228434200,1.0,0.0,1.0,0.0
57196781465,53875002100,1.0,0.0,1.0,0.0
57196781465,55362303900,1.0,0.0,1.0,0.0
57196781465,55362616400,1.0,0.0,1.0,0.0
57196781465,56023957400,1.0,0.0,1.0,0.0
57197128260,6602174202,1.0,0.0,1.0,0.0
57197128260,7004863070,1.0,0.0,1.0,0.0
57197128260,7402194246,1.0,0.0,1.0,0.0
57197128260,35594258000,1.0,0.0,1.0,0.0
57197128260,57225803841,1.0,0.0,1.0,0.0
57197137092,6602536089,1.0,0.0,1.0,0.0
57197137092,7006049399,1.0,0.0,1.0,0.0
57197137092,7101801762,1.0,0.0,1.0,0.0
57197137092,7102326291,1.0,0.0,1.0,0.0
57197137092,7102452820,1.0,0.0,1.0,0.0
57197137092,7201493723,1.0,0.0,1.0,0.0
57197137092,7202297218,1.0,0.0,1.0,0.0
57197137092,7402636617,1.0,0.0,1.0,0.0
57197137092,14028415700,1.0,0.0,1.0,0.0
57197137092,16232184700,1.0,0.0,1.0,0.0
57197137092,18438689500,1.0,0.0,1.0,0.0
57197137092,24539320200,1.0,0.0,1.0,0.0
57197137092,24780732400,1.0,0.0,1.0,0.0
57197137092,35586601000,1.0,0.0,1.0,0.0
57197137092,55080933900,1.0,0.0,1.0,0.0
57197137092,55150191800,1.0,0.0,1.0,0.0
57197137092,57208255541,1.0,0.0,1.0,0.0
57197137092,57211284405,1.0,0.0,1.0,0.0
57197560419,6603629778,1.0,0.0,1.0,0.0
57197560419,7004818575,1.0,0.0,1.0,0.0
57197560419,7007024863,1.0,0.0,1.0,0.0
57197560419,15835233300,1.0,0.0,1.0,0.0
57197560419,35270135800,1.0,0.0,1.0,0.0
57197560419,56797837200,1.0,0.0,1.0,0.0
57197560419,57211035820,1.0,0.0,1.0,0.0
57197596398,6507896770,1.0,0.0,1.0,0.0
57197596398,7005521189,1.0,0.0,1.0,0.0
57197596398,7006290848,1.0,0.0,1.0,0.0
57197596398,7102803269,1.0,0.0,1.0,0.0
57197596398,57220674721,1.0,0.0,1.0,0.0
57197741912,6507233742,1.0,0.0,1.0,0.0
57197741912,6602336142,1.0,0.0,1.0,0.0
57197741912,14016488400,2.0,0.0,2.0,0.0
57197741912,26326634000,2.0,0.0,2.0,0.0
57197741912,36998781200,1.0,0.0,1.0,0.0
57197741912,37023472700,2.0,0.0,2.0,0.0
57197741912,45761309400,2.0,0.0,2.0,0.0
57197741912,56503241000,2.0,0.0,2.0,0.0
57197741912,57204891343,2.0,0.0,2.0,0.0
57197802801,7006437214,1.0,0.0,1.0,0.0
57197802801,7402056653,1.0,0.0,1.0,0.0
57197802801,7402471135,1.0,0.0,1.0,0.0
57197802801,8653038300,1.0,0.0,1.0,0.0
57197802801,11640661600,1.0,0.0,1.0,0.0
57197802801,12769147900,1.0,0.0,1.0,0.0
57197802801,23991691800,1.0,0.0,1.0,0.0
57197802801,25221741100,1.0,0.0,1.0,0.0
57197802801,26027326800,1.0,0.0,1.0,0.0
57197802801,57201126256,1.0,0.0,1.0,0.0
57197926496,6603354690,1.0,0.0,1.0,0.0
57197926496,6701543468,1.0,0.0,1.0,0.0
57197926496,7102138183,1.0,0.0,1.0,0.0
57197926496,8400234700,1.0,0.0,1.0,0.0
57197926496,8510655500,1.0,0.0,1.0,0.0
57197926496,51964773800,1.0,0.0,1.0,0.0
57197926496,54788104500,1.0,0.0,1.0,0.0
57197926496,56166227800,1.0,0.0,1.0,0.0
57197926496,56719162200,1.0,0.0,1.0,0.0
57197926496,57214787343,1.0,0.0,1.0,0.0
57198033094,6701376545,1.0,0.0,1.0,0.0
57198033094,7006596857,1.0,0.0,1.0,0.0
57198033094,7201375105,1.0,0.0,1.0,0.0
57198033094,12042089500,1.0,0.0,1.0,0.0
57198033094,55662878800,1.0,0.0,1.0,0.0
57198033094,57039798300,1.0,0.0,1.0,0.0
57198069846,6506755579,1.0,0.0,1.0,0.0
57198069846,6603622470,1.0,0.0,1.0,0.0
57198069846,7004545565,1.0,0.0,1.0,0.0
57198069846,56203496900,1.0,0.0,1.0,0.0
57198069846,56464043000,1.0,0.0,1.0,0.0
57198205306,6602336142,1.0,0.0,1.0,0.0
57198205306,6603249790,1.0,0.0,1.0,0.0
57198205306,7102670780,1.0,0.0,1.0,0.0
57198205306,7402606754,1.0,0.0,1.0,0.0
57198205306,35406239400,1.0,0.0,1.0,0.0
57198205306,35556649600,1.0,0.0,1.0,0.0
57198205306,54389354300,1.0,0.0,1.0,0.0
57198205306,54795661000,1.0,0.0,1.0,0.0
57198205306,55701629400,1.0,0.0,1.0,0.0
57198205306,56120492000,1.0,0.0,1.0,0.0
57198205306,56720101000,1.0,0.0,1.0,0.0
57198205306,56720120000,1.0,0.0,1.0,0.0
57198205306,56720228100,1.0,0.0,1.0,0.0
57198205306,56962718400,1.0,0.0,1.0,0.0
57198205306,57191884809,1.0,0.0,1.0,0.0
57198205306,57196358874,1.0,0.0,1.0,0.0
57198205306,57204150152,1.0,0.0,1.0,0.0
57198205306,57213123839,1.0,0.0,1.0,0.0
57198269436,7005556390,1.0,0.0,1.0,0.0
57198269436,8115293800,1.0,0.0,1.0,0.0
57198269436,14012585600,1.0,0.0,1.0,0.0
57198269436,36659322700,1.0,0.0,1.0,0.0
57198269436,57196496630,1.0,0.0,1.0,0.0
57198269436,57214651466,1.0,0.0,1.0,0.0
57198344854,7004073151,1.0,0.0,1.0,0.0
57198344854,7202401788,1.0,0.0,1.0,0.0
57198344854,16171284300,1.0,0.0,1.0,0.0
57198344854,55619310551,1.0,0.0,1.0,0.0
57198558624,7005154844,1.0,0.0,1.0,0.0
57198809038,7004494954,1.0,0.0,1.0,0.0
57198809038,7006065001,1.0,0.0,1.0,0.0
57198809038,7202420540,1.0,0.0,1.0,0.0
57198809038,7402226282,1.0,0.0,1.0,0.0
57198809038,57109810100,1.0,0.0,1.0,0.0
57198809038,57210707854,1.0,0.0,1.0,0.0
57198809038,57224647617,1.0,0.0,1.0,0.0
57198966310,6701821531,1.0,0.0,1.0,0.0
57198966310,7006346685,1.0,0.0,1.0,0.0
57198966310,7007179429,1.0,0.0,1.0,0.0
57198966310,35261421200,1.0,0.0,1.0,0.0
57198966310,36017443100,1.0,0.0,1.0,0.0
57198966310,36139023800,1.0,0.0,1.0,0.0
57199339101,6701857909,1.0,0.0,1.0,0.0
57199339101,7004128448,1.0,0.0,1.0,0.0
57199339101,7004552856,1.0,0.0,1.0,0.0
57199339101,8322197500,1.0,0.0,1.0,0.0
57199339101,56431978500,1.0,0.0,1.0,0.0
57199371573,7003636771,1.0,0.0,1.0,0.0
57199371573,7408718760,1.0,0.0,1.0,0.0
57199371573,15834385000,1.0,0.0,1.0,0.0
57199371573,36714751600,1.0,0.0,1.0,0.0
57199371573,55628570258,1.0,0.0,1.0,0.0
57199536039,6505830834,1.0,0.0,1.0,0.0
57199536039,6603060429,1.0,0.0,1.0,0.0
57199536039,7003372910,1.0,0.0,1.0,0.0
57199536039,7005488968,1.0,0.0,1.0,0.0
57199536039,7102834870,1.0,0.0,1.0,0.0
57199536039,37015409100,1.0,0.0,1.0,0.0
57199536039,48663289700,1.0,0.0,1.0,0.0
57199536039,54397506400,1.0,0.0,1.0,0.0
57199536039,55906881300,1.0,0.0,1.0,0.0
57199536039,57213440047,1.0,0.0,1.0,0.0
57199750132,6506095893,1.0,0.0,1.0,0.0
57199750132,7003497584,1.0,0.0,1.0,0.0
57199750132,7005436168,1.0,0.0,1.0,0.0
57199750132,7801391238,1.0,0.0,1.0,0.0
57199750132,11440309600,1.0,0.0,1.0,0.0
57199750132,36339089900,1.0,0.0,1.0,0.0
57199750132,36340073100,1.0,0.0,1.0,0.0
57199750132,56265685500,1.0,0.0,1.0,0.0
57200247260,6603827346,1.0,0.0,1.0,0.0
57200247260,6701499133,1.0,0.0,1.0,0.0
57200247260,7006714673,1.0,0.0,1.0,0.0
57200247260,9736927100,1.0,0.0,1.0,0.0
57200247260,12143557700,1.0,0.0,1.0,0.0
57200247260,21743424700,1.0,0.0,1.0,0.0
57200247260,21743755900,1.0,0.0,1.0,0.0
57200247260,36845148100,1.0,0.0,1.0,0.0
57200247260,56705151600,1.0,0.0,1.0,0.0
57200397889,24315287900,1.0,1.0,0.0,1.0
57200397889,54893588800,1.0,1.0,0.0,1.0
57200397889,55774718700,1.0,1.0,0.0,1.0
57200397889,56046884000,1.0,1.0,0.0,1.0
57200397889,57188931745,1.0,1.0,0.0,1.0
57200397889,57191242489,1.0,1.0,0.0,1.0
57200397889,57192235862,1.0,1.0,0.0,1.0
57200397889,57201111532,1.0,1.0,0.0,1.0
57200397889,57221044259,1.0,1.0,0.0,1.0
57201111532,24315287900,1.0,1.0,0.0,1.0
57201111532,54893588800,1.0,1.0,0.0,1.0
57201111532,55774718700,1.0,1.0,0.0,1.0
57201111532,56046884000,1.0,1.0,0.0,1.0
57201111532,57188931745,1.0,1.0,0.0,1.0
57201111532,57191242489,1.0,1.0,0.0,1.0
57201111532,57192235862,1.0,1.0,0.0,1.0
57201111532,57200397889,1.0,1.0,0.0,1.0
57201111532,57221044259,1.0,1.0,0.0,1.0
57201126256,7006437214,1.0,0.0,1.0,0.0
57201126256,7402056653,1.0,0.0,1.0,0.0
57201126256,7402471135,1.0,0.0,1.0,0.0
57201126256,8653038300,1.0,0.0,1.0,0.0
57201126256,11640661600,1.0,0.0,1.0,0.0
57201126256,12769147900,1.0,0.0,1.0,0.0
57201126256,23991691800,1.0,0.0,1.0,0.0
57201126256,25221741100,1.0,0.0,1.0,0.0
57201126256,26027326800,1.0,0.0,1.0,0.0
57201126256,57197802801,1.0,0.0,1.0,0.0
57201386464,16229631000,1.0,1.0,0.0,1.0
57201386464,24778918500,1.0,1.0,0.0,1.0
57201386464,36886312000,1.0,1.0,0.0,1.0
57201386464,55486699800,1.0,1.0,0.0,1.0
57201386464,55735387800,1.0,1.0,0.0,1.0
57201386464,56312494600,1.0,1.0,0.0,1.0
57201386464,56652240300,1.0,1.0,0.0,1.0
57201453691,7102230220,1.0,0.0,1.0,0.0
57201453691,7103188932,1.0,0.0,1.0,0.0
57201549915,7004018130,1.0,0.0,1.0,0.0
57201549915,7101964509,1.0,0.0,1.0,0.0
57201549915,14421394900,1.0,0.0,1.0,0.0
57201549915,36070012200,1.0,0.0,1.0,0.0
57201549915,56938195800,1.0,0.0,1.0,0.0
57201570703,6602449748,1.0,0.0,1.0,0.0
57201570703,6701820609,1.0,0.0,1.0,0.0
57201570703,54912027100,1.0,0.0,1.0,0.0
57201570703,55239601400,1.0,0.0,1.0,0.0
57201570703,55800249300,1.0,0.0,1.0,0.0
57201570703,56096268500,1.0,0.0,1.0,0.0
57202373947,6603807336,1.0,0.0,1.0,0.0
57202373947,23669842900,1.0,0.0,1.0,0.0
57202373947,24484182700,1.0,0.0,1.0,0.0
57202373947,56010437200,1.0,0.0,1.0,0.0
57202373947,56247579900,1.0,0.0,1.0,0.0
57202373947,56513330600,1.0,0.0,1.0,0.0
57202542181,9242927300,1.0,0.0,1.0,0.0
57202542181,14919668900,1.0,0.0,1.0,0.0
57202542181,16030281000,1.0,0.0,1.0,0.0
57202542181,23100160400,1.0,0.0,1.0,0.0
57202542181,23392797700,1.0,0.0,1.0,0.0
57202542181,23393704700,1.0,0.0,1.0,0.0
57202542181,27367766300,1.0,0.0,1.0,0.0
57202542181,34770669100,1.0,0.0,1.0,0.0
57202542181,35811072600,1.0,0.0,1.0,0.0
57202542181,55674778200,1.0,0.0,1.0,0.0
57202542181,55675021000,1.0,0.0,1.0,0.0
57202542181,55759209100,1.0,0.0,1.0,0.0
57202560550,6603323147,1.0,0.0,1.0,0.0
57202560550,6701702126,1.0,0.0,1.0,0.0
57202560550,7004877586,1.0,0.0,1.0,0.0
57202560550,7005371076,1.0,0.0,1.0,0.0
57202560550,7101756037,1.0,0.0,1.0,0.0
57202560550,7202113897,1.0,0.0,1.0,0.0
57202560550,9940645100,1.0,0.0,1.0,0.0
57202560550,16149153500,1.0,0.0,1.0,0.0
57202560550,35240009300,1.0,0.0,1.0,0.0
57202560550,35426378300,1.0,0.0,1.0,0.0
57202560550,55130412600,1.0,0.0,1.0,0.0
57202560550,55342239400,1.0,0.0,1.0,0.0
57202560550,55544434700,1.0,0.0,1.0,0.0
57202560550,56438421900,1.0,0.0,1.0,0.0
57202560550,57190045369,1.0,0.0,1.0,0.0
57202560550,57193557208,1.0,0.0,1.0,0.0
57202560550,57212975141,1.0,0.0,1.0,0.0
57202569532,6602828196,1.0,0.0,1.0,0.0
57202569532,7006392362,1.0,0.0,1.0,0.0
57202569532,7404278124,1.0,0.0,1.0,0.0
57202569532,7404504112,1.0,0.0,1.0,0.0
57202569532,8703984700,1.0,0.0,1.0,0.0
57202569532,55342398600,1.0,0.0,1.0,0.0
57202569532,56482775700,1.0,0.0,1.0,0.0
57202569532,57194515955,1.0,0.0,1.0,0.0
57202569532,57209019346,1.0,0.0,1.0,0.0
57202569532,57220774479,1.0,0.0,1.0,0.0
57202659347,6701834549,1.0,0.0,1.0,0.0
57202659347,7003436845,1.0,0.0,1.0,0.0
57202659347,7005327802,1.0,0.0,1.0,0.0
57202659347,7402134607,1.0,0.0,1.0,0.0
57202659347,7402708134,1.0,0.0,1.0,0.0
57202659347,8207251400,1.0,0.0,1.0,0.0
57202659347,8888285000,1.0,0.0,1.0,0.0
57202659347,8913253900,1.0,0.0,1.0,0.0
57202659347,22135004600,1.0,0.0,1.0,0.0
57202659347,23024701600,1.0,0.0,1.0,0.0
57202659347,35575967000,1.0,0.0,1.0,0.0
57202659347,36101590900,1.0,0.0,1.0,0.0
57202659347,57211106138,1.0,0.0,1.0,0.0
57202723913,6602989160,1.0,0.0,1.0,0.0
57202723913,6603019268,1.0,0.0,1.0,0.0
57202723913,6603317348,1.0,0.0,1.0,0.0
57202723913,7004463675,1.0,0.0,1.0,0.0
57202723913,7005866079,1.0,0.0,1.0,0.0
57202723913,7201620912,1.0,0.0,1.0,0.0
57202723913,8317301600,1.0,0.0,1.0,0.0
57202723913,15042811000,1.0,0.0,1.0,0.0
57202723913,16479975500,1.0,0.0,1.0,0.0
57202723913,35182435900,1.0,0.0,1.0,0.0
57202723913,36065493500,1.0,0.0,1.0,0.0
57202723913,55438331200,1.0,0.0,1.0,0.0
57202723913,56410173000,1.0,0.0,1.0,0.0
57202798694,35195475400,1.0,0.0,1.0,0.0
57202798694,56117898800,1.0,0.0,1.0,0.0
57202798694,56119414400,1.0,0.0,1.0,0.0
57202798694,56478218400,1.0,0.0,1.0,0.0
57202798694,57214661242,1.0,0.0,1.0,0.0
57203012282,7003612455,1.0,0.0,1.0,0.0
57203012282,7004850345,1.0,0.0,1.0,0.0
57203012282,7007180724,1.0,0.0,1.0,0.0
57203012282,35186267100,1.0,0.0,1.0,0.0
57203032674,7102290997,1.0,0.0,1.0,0.0
57203032674,12041277100,1.0,0.0,1.0,0.0
57203032674,35732703000,1.0,0.0,1.0,0.0
57203032674,42060994300,1.0,0.0,1.0,0.0
57203032674,55556806100,1.0,0.0,1.0,0.0
57203032674,55901065100,1.0,0.0,1.0,0.0
57203032674,56035231400,1.0,0.0,1.0,0.0
57203032674,56035742900,1.0,0.0,1.0,0.0
57203032674,56459004400,1.0,0.0,1.0,0.0
57203032674,56949742600,1.0,0.0,1.0,0.0
57203083453,6505907125,1.0,0.0,1.0,0.0
57203083453,6507233742,1.0,0.0,1.0,0.0
57203083453,7004222751,1.0,0.0,1.0,0.0
57203083453,7004676852,1.0,0.0,1.0,0.0
57203083453,24547168700,1.0,0.0,1.0,0.0
57203083453,36998781200,1.0,0.0,1.0,0.0
57203083453,56225206500,1.0,0.0,1.0,0.0
57203083453,57204891343,1.0,0.0,1.0,0.0
57203083453,57207840403,1.0,0.0,1.0,0.0
57203177933,7007183120,1.0,0.0,1.0,0.0
57203177933,7202414432,1.0,0.0,1.0,0.0
57203199622,7004647724,1.0,0.0,1.0,0.0
57203199622,8692243100,1.0,0.0,1.0,0.0
57203199622,36169219600,1.0,0.0,1.0,0.0
57203242818,55754867000,1.0,0.0,1.0,0.0
57203242818,56150115100,1.0,0.0,1.0,0.0
57203242818,57203464410,1.0,0.0,1.0,0.0
57203242818,57203664951,1.0,0.0,1.0,0.0
57203242818,57208356854,1.0,0.0,1.0,0.0
57203464410,55754867000,1.0,0.0,1.0,0.0
57203464410,56150115100,1.0,0.0,1.0,0.0
57203464410,57203242818,1.0,0.0,1.0,0.0
57203464410,57203664951,1.0,0.0,1.0,0.0
57203464410,57208356854,1.0,0.0,1.0,0.0
57203479712,7005096760,1.0,0.0,1.0,0.0
57203479712,8917771700,1.0,0.0,1.0,0.0
57203479712,36915619600,1.0,0.0,1.0,0.0
57203479712,55953471100,1.0,0.0,1.0,0.0
57203518562,7102035910,1.0,0.0,1.0,0.0
57203518562,14065940800,1.0,0.0,1.0,0.0
57203518562,22939242100,1.0,0.0,1.0,0.0
57203518562,36193788300,1.0,0.0,1.0,0.0
57203518562,55878864800,1.0,0.0,1.0,0.0
57203518562,56220521300,1.0,0.0,1.0,0.0
57203557091,161,1.0,0.0,1.0,0.0
57203557091,7003678505,1.0,0.0,1.0,0.0
57203557091,7004348315,1.0,0.0,1.0,0.0
57203557091,7004574196,1.0,0.0,1.0,0.0
57203557091,7005494101,1.0,0.0,1.0,0.0
57203557091,7006367611,1.0,0.0,1.0,0.0
57203557091,7006720009,1.0,0.0,1.0,0.0
57203557091,7201922805,1.0,0.0,1.0,0.0
57203557091,9639198800,1.0,0.0,1.0,0.0
57203557091,24337972700,1.0,0.0,1.0,0.0
57203557091,35237466800,1.0,0.0,1.0,0.0
57203557091,36904533000,1.0,0.0,1.0,0.0
57203557091,55800249300,1.0,0.0,1.0,0.0
57203557091,56759548200,1.0,0.0,1.0,0.0
57203557091,57217153933,1.0,0.0,1.0,0.0
57203557091,57220774479,1.0,0.0,1.0,0.0
57203580903,6602994532,1.0,0.0,1.0,0.0
57203580903,7005904642,1.0,0.0,1.0,0.0
57203580903,7006579623,1.0,0.0,1.0,0.0
57203580903,9336634100,1.0,0.0,1.0,0.0
57203580903,35330577100,1.0,0.0,1.0,0.0
57203580903,36505377500,1.0,0.0,1.0,0.0
57203580903,54890783500,1.0,0.0,1.0,0.0
57203580903,55574300800,1.0,0.0,1.0,0.0
57203580903,55598080500,1.0,0.0,1.0,0.0
57203580903,56463024200,1.0,0.0,1.0,0.0
57203580903,56463030100,1.0,0.0,1.0,0.0
57203597332,7102906202,1.0,0.0,1.0,0.0
57203597332,7402889491,1.0,0.0,1.0,0.0
57203597332,7501503969,1.0,0.0,1.0,0.0
57203597332,9940046400,1.0,0.0,1.0,0.0
57203597332,23098435200,1.0,0.0,1.0,0.0
57203597332,25654039600,1.0,0.0,1.0,0.0
57203597332,35145369500,1.0,0.0,1.0,0.0
57203597332,36669171300,1.0,0.0,1.0,0.0
57203597332,39261113300,1.0,0.0,1.0,0.0
57203597332,55506174300,1.0,0.0,1.0,0.0
57203597332,55946191400,1.0,0.0,1.0,0.0
57203597332,56155997200,1.0,0.0,1.0,0.0
57203597332,56224575000,1.0,0.0,1.0,0.0
57203597332,56815878100,1.0,0.0,1.0,0.0
57203664951,55754867000,1.0,0.0,1.0,0.0
57203664951,56150115100,1.0,0.0,1.0,0.0
57203664951,57203242818,1.0,0.0,1.0,0.0
57203664951,57203464410,1.0,0.0,1.0,0.0
57203664951,57208356854,1.0,0.0,1.0,0.0
57203683611,7004562351,1.0,0.0,1.0,0.0
57203683611,7402698014,1.0,0.0,1.0,0.0
57203683611,25222710100,1.0,0.0,1.0,0.0
57203683611,25645920800,1.0,0.0,1.0,0.0
57203683611,25646410800,1.0,0.0,1.0,0.0
57203758572,7004312567,1.0,0.0,1.0,0.0
57203758572,7004498523,2.0,0.0,2.0,0.0
57203758572,7005050686,2.0,0.0,2.0,0.0
57203758572,7006376378,2.0,0.0,2.0,0.0
57203758572,7102660777,2.0,0.0,2.0,0.0
57203758572,7406994141,1.0,0.0,1.0,0.0
57203758572,8637895500,1.0,0.0,1.0,0.0
57203758572,12791431400,2.0,0.0,2.0,0.0
57203758572,23020086300,1.0,0.0,1.0,0.0
57203758572,24382350300,2.0,0.0,2.0,0.0
57203758572,25027911700,1.0,0.0,1.0,0.0
57203758572,35365490300,2.0,0.0,2.0,0.0
57203758572,35477501400,1.0,0.0,1.0,0.0
57203758572,36078415500,1.0,0.0,1.0,0.0
57203758572,36952314500,1.0,0.0,1.0,0.0
57203758572,37064918800,1.0,0.0,1.0,0.0
57203774837,7003697147,1.0,0.0,1.0,0.0
57203774837,7004891687,1.0,0.0,1.0,0.0
57203774837,7005211802,1.0,0.0,1.0,0.0
57203774837,55663864400,1.0,0.0,1.0,0.0
57203774837,55800249300,1.0,0.0,1.0,0.0
57203774837,56759548200,1.0,0.0,1.0,0.0
57204150152,6602336142,1.0,0.0,1.0,0.0
57204150152,6603249790,1.0,0.0,1.0,0.0
57204150152,7102670780,1.0,0.0,1.0,0.0
57204150152,7402606754,1.0,0.0,1.0,0.0
57204150152,35406239400,1.0,0.0,1.0,0.0
57204150152,35556649600,1.0,0.0,1.0,0.0
57204150152,54389354300,1.0,0.0,1.0,0.0
57204150152,54795661000,1.0,0.0,1.0,0.0
57204150152,55701629400,1.0,0.0,1.0,0.0
57204150152,56120492000,1.0,0.0,1.0,0.0
57204150152,56720101000,1.0,0.0,1.0,0.0
57204150152,56720120000,1.0,0.0,1.0,0.0
57204150152,56720228100,1.0,0.0,1.0,0.0
57204150152,56962718400,1.0,0.0,1.0,0.0
57204150152,57191884809,1.0,0.0,1.0,0.0
57204150152,57196358874,1.0,0.0,1.0,0.0
57204150152,57198205306,1.0,0.0,1.0,0.0
57204150152,57213123839,1.0,0.0,1.0,0.0
57204716554,7006768493,1.0,0.0,1.0,0.0
57204716554,13806740900,1.0,0.0,1.0,0.0
57204716554,24483146200,1.0,0.0,1.0,0.0
57204716554,55524067100,1.0,0.0,1.0,0.0
57204716554,55599112600,1.0,0.0,1.0,0.0
57204716554,55629950000,1.0,0.0,1.0,0.0
57204891343,6505907125,1.0,0.0,1.0,0.0
57204891343,6507233742,4.0,2.0,2.0,0.5
57204891343,6602336142,2.0,1.0,1.0,0.5
57204891343,6602385251,1.0,1.0,0.0,1.0
57204891343,6603077146,2.0,0.0,2.0,0.0
57204891343,7004222751,1.0,0.0,1.0,0.0
57204891343,7004425915,5.0,1.0,4.0,0.2
57204891343,7004523568,1.0,1.0,0.0,1.0
57204891343,7004676852,1.0,0.0,1.0,0.0
57204891343,7006344446,1.0,1.0,0.0,1.0
57204891343,7102075562,6.0,1.0,5.0,0.16666666666666666
57204891343,7201720357,1.0,1.0,0.0,1.0
57204891343,7402102266,8.0,6.0,2.0,0.75
57204891343,14016488400,9.0,6.0,3.0,0.6666666666666666
57204891343,15077845800,1.0,0.0,1.0,0.0
57204891343,23006632000,1.0,1.0,0.0,1.0
57204891343,24480570200,1.0,1.0,0.0,1.0
57204891343,24547168700,1.0,0.0,1.0,0.0
57204891343,26326634000,13.0,6.0,7.0,0.46153846153846156
57204891343,35072791900,2.0,2.0,0.0,1.0
57204891343,36467966400,1.0,0.0,1.0,0.0
57204891343,36998781200,4.0,2.0,2.0,0.5
57204891343,37023472700,4.0,1.0,3.0,0.25
57204891343,45761309400,13.0,6.0,7.0,0.46153846153846156
57204891343,53874614300,1.0,0.0,1.0,0.0
57204891343,55404603900,2.0,0.0,2.0,0.0
57204891343,55426597900,1.0,0.0,1.0,0.0
57204891343,56225206500,2.0,1.0,1.0,0.5
57204891343,56458994900,1.0,0.0,1.0,0.0
57204891343,56503241000,4.0,2.0,2.0,0.5
57204891343,56673927900,1.0,0.0,1.0,0.0
57204891343,56674233300,1.0,0.0,1.0,0.0
57204891343,56674502000,1.0,0.0,1.0,0.0
57204891343,56674654200,1.0,0.0,1.0,0.0
57204891343,56674685500,1.0,0.0,1.0,0.0
57204891343,56674809600,1.0,0.0,1.0,0.0
57204891343,56949738900,4.0,4.0,0.0,1.0
57204891343,57197741912,2.0,0.0,2.0,0.0
57204891343,57203083453,1.0,0.0,1.0,0.0
57204891343,57207840403,1.0,0.0,1.0,0.0
57204891343,57212116249,1.0,1.0,0.0,1.0
57204891343,57214830066,1.0,1.0,0.0,1.0
57204908958,7004391239,1.0,0.0,1.0,0.0
57204908958,7103265845,1.0,0.0,1.0,0.0
57204908958,8357311700,1.0,0.0,1.0,0.0
57204908958,9734197200,1.0,0.0,1.0,0.0
57204908958,24576354300,1.0,0.0,1.0,0.0
57204908958,56004383100,1.0,0.0,1.0,0.0
57205168661,6602385251,1.0,1.0,0.0,1.0
57205168661,14016488400,1.0,1.0,0.0,1.0
57205168661,21734345600,1.0,1.0,0.0,1.0
57205168661,56218826200,1.0,1.0,0.0,1.0
57205168661,57327765900,1.0,1.0,0.0,1.0
57205909881,6507689832,1.0,0.0,1.0,0.0
57205909881,7102200486,1.0,0.0,1.0,0.0
57205909881,56744332400,1.0,0.0,1.0,0.0
57207518447,7004114471,1.0,0.0,1.0,0.0
57207518447,7004147804,1.0,0.0,1.0,0.0
57207518447,7004645125,1.0,0.0,1.0,0.0
57207518447,7101735589,1.0,0.0,1.0,0.0
57207518447,7101956142,1.0,0.0,1.0,0.0
57207518447,7202315044,1.0,0.0,1.0,0.0
57207518447,7202993090,1.0,0.0,1.0,0.0
57207518447,7404758236,1.0,0.0,1.0,0.0
57207518447,7801378527,1.0,0.0,1.0,0.0
57207518447,12774111600,1.0,0.0,1.0,0.0
57207518447,14019465100,1.0,0.0,1.0,0.0
57207518447,35573080400,1.0,0.0,1.0,0.0
57207518447,55352799700,1.0,0.0,1.0,0.0
57207518447,55667814100,1.0,0.0,1.0,0.0
57207581950,6701866315,1.0,0.0,1.0,0.0
57207581950,57188708084,1.0,0.0,1.0,0.0
57207840403,6505907125,1.0,0.0,1.0,0.0
57207840403,6507233742,1.0,0.0,1.0,0.0
57207840403,7004222751,1.0,0.0,1.0,0.0
57207840403,7004676852,1.0,0.0,1.0,0.0
57207840403,24547168700,1.0,0.0,1.0,0.0
57207840403,36998781200,1.0,0.0,1.0,0.0
57207840403,56225206500,1.0,0.0,1.0,0.0
57207840403,57203083453,1.0,0.0,1.0,0.0
57207840403,57204891343,1.0,0.0,1.0,0.0
57208099127,7006112267,1.0,0.0,1.0,0.0
57208099127,7102816661,1.0,0.0,1.0,0.0
57208099127,26426193300,1.0,0.0,1.0,0.0
57208099127,35481288100,1.0,0.0,1.0,0.0
57208255541,6602536089,1.0,0.0,1.0,0.0
57208255541,7006049399,1.0,0.0,1.0,0.0
57208255541,7101801762,1.0,0.0,1.0,0.0
57208255541,7102326291,1.0,0.0,1.0,0.0
57208255541,7102452820,1.0,0.0,1.0,0.0
57208255541,7201493723,1.0,0.0,1.0,0.0
57208255541,7202297218,1.0,0.0,1.0,0.0
57208255541,7402636617,1.0,0.0,1.0,0.0
57208255541,14028415700,1.0,0.0,1.0,0.0
57208255541,16232184700,1.0,0.0,1.0,0.0
57208255541,18438689500,1.0,0.0,1.0,0.0
57208255541,24539320200,1.0,0.0,1.0,0.0
57208255541,24780732400,1.0,0.0,1.0,0.0
57208255541,35586601000,1.0,0.0,1.0,0.0
57208255541,55080933900,1.0,0.0,1.0,0.0
57208255541,55150191800,1.0,0.0,1.0,0.0
57208255541,57197137092,1.0,0.0,1.0,0.0
57208255541,57211284405,1.0,0.0,1.0,0.0
57208356854,55754867000,1.0,0.0,1.0,0.0
57208356854,56150115100,1.0,0.0,1.0,0.0
57208356854,57203242818,1.0,0.0,1.0,0.0
57208356854,57203464410,1.0,0.0,1.0,0.0
