ID,Title,author_given_name,author_surname,author_id
150,Exercise and pharmacotherapy in the treatment of major depressive disorder,Krista A.,Barbour,9734478700
150,Exercise and pharmacotherapy in the treatment of major depressive disorder,Steve,Herman,7101988166
150,Exercise and pharmacotherapy in the treatment of major depressive disorder,W. Edward,Craighead,7004256256
150,Exercise and pharmacotherapy in the treatment of major depressive disorder,Alisha L.,Brosse,6507011079
150,Exercise and pharmacotherapy in the treatment of major depressive disorder,Robert,Waugh,35477501400
150,Exercise and pharmacotherapy in the treatment of major depressive disorder,Alan,Hinderliter,7006376378
150,Exercise and pharmacotherapy in the treatment of major depressive disorder,Andrew,Sherwood,7102660777
151,"Understanding prognostic benefits of exercise and antidepressant therapy for persons with depression and heart disease: the UPBEAT study — rationale, design, and methodological issues",James A.,Blumenthal,24382350300
151,"Understanding prognostic benefits of exercise and antidepressant therapy for persons with depression and heart disease: the UPBEAT study — rationale, design, and methodological issues",Andrew,Sherwood,7102660777
151,"Understanding prognostic benefits of exercise and antidepressant therapy for persons with depression and heart disease: the UPBEAT study — rationale, design, and methodological issues",Sharon D.,Rogers,23020086300
151,"Understanding prognostic benefits of exercise and antidepressant therapy for persons with depression and heart disease: the UPBEAT study — rationale, design, and methodological issues",Michael A.,Babyak,7004498523
151,"Understanding prognostic benefits of exercise and antidepressant therapy for persons with depression and heart disease: the UPBEAT study — rationale, design, and methodological issues",P. Murali,Doraiswamy,7005050686
151,"Understanding prognostic benefits of exercise and antidepressant therapy for persons with depression and heart disease: the UPBEAT study — rationale, design, and methodological issues",Lana,Watkins,35365490300
151,"Understanding prognostic benefits of exercise and antidepressant therapy for persons with depression and heart disease: the UPBEAT study — rationale, design, and methodological issues",Benson M.,Hoffman,12791431400
151,"Understanding prognostic benefits of exercise and antidepressant therapy for persons with depression and heart disease: the UPBEAT study — rationale, design, and methodological issues",Cara,O'Connell,8637895500
151,"Understanding prognostic benefits of exercise and antidepressant therapy for persons with depression and heart disease: the UPBEAT study — rationale, design, and methodological issues",Julie J.,Johnson,57203758572
151,"Understanding prognostic benefits of exercise and antidepressant therapy for persons with depression and heart disease: the UPBEAT study — rationale, design, and methodological issues",Seema M.,Patidar,36952314500
151,"Understanding prognostic benefits of exercise and antidepressant therapy for persons with depression and heart disease: the UPBEAT study — rationale, design, and methodological issues",Robert,Waugh,35477501400
151,"Understanding prognostic benefits of exercise and antidepressant therapy for persons with depression and heart disease: the UPBEAT study — rationale, design, and methodological issues",Alan,Hinderliter,7006376378
152,Effects of aerobic and resistance exercise in breast cancer patients receiving adjuvant chemotherapy: a multicenter randomized controlled trial,Kerry S.,Courneya,7005082194
152,Effects of aerobic and resistance exercise in breast cancer patients receiving adjuvant chemotherapy: a multicenter randomized controlled trial,Roanne J.,Segal,7102229903
152,Effects of aerobic and resistance exercise in breast cancer patients receiving adjuvant chemotherapy: a multicenter randomized controlled trial,John R.,Mackey,56062267400
152,Effects of aerobic and resistance exercise in breast cancer patients receiving adjuvant chemotherapy: a multicenter randomized controlled trial,Karen,Gelmon,7005225389
152,Effects of aerobic and resistance exercise in breast cancer patients receiving adjuvant chemotherapy: a multicenter randomized controlled trial,Robert D.,Reid,7401757570
152,Effects of aerobic and resistance exercise in breast cancer patients receiving adjuvant chemotherapy: a multicenter randomized controlled trial,Christine M.,Friedenreich,7004933140
152,Effects of aerobic and resistance exercise in breast cancer patients receiving adjuvant chemotherapy: a multicenter randomized controlled trial,Aliya B.,Ladha,6601967193
152,Effects of aerobic and resistance exercise in breast cancer patients receiving adjuvant chemotherapy: a multicenter randomized controlled trial,Caroline,Proulx,23486251500
152,Effects of aerobic and resistance exercise in breast cancer patients receiving adjuvant chemotherapy: a multicenter randomized controlled trial,Jeffrey K.H.,Vallance,9632420300
152,Effects of aerobic and resistance exercise in breast cancer patients receiving adjuvant chemotherapy: a multicenter randomized controlled trial,Kirstin,Lane,9943546100
152,Effects of aerobic and resistance exercise in breast cancer patients receiving adjuvant chemotherapy: a multicenter randomized controlled trial,Yutaka,Yasui,7102135927
152,Effects of aerobic and resistance exercise in breast cancer patients receiving adjuvant chemotherapy: a multicenter randomized controlled trial,Donald C.,McKenzie,7202305066
153,Problem-solving therapy for late-life depression in home care: a randomized field trial,Zvi D.,Gellis,6602196619
153,Problem-solving therapy for late-life depression in home care: a randomized field trial,Jean,McGinty,23474033400
153,Problem-solving therapy for late-life depression in home care: a randomized field trial,Amy,Horowitz,7202861123
153,Problem-solving therapy for late-life depression in home care: a randomized field trial,Martha L.,Bruce,7201859223
153,Problem-solving therapy for late-life depression in home care: a randomized field trial,Elizabeth,Misener,6506425128
154,Effects of exercise and weight loss on depressive symptoms among men and women with hypertension,Patrick J.,Smith,7406994141
154,Effects of exercise and weight loss on depressive symptoms among men and women with hypertension,James A.,Blumenthal,24382350300
154,Effects of exercise and weight loss on depressive symptoms among men and women with hypertension,Michael A.,Babyak,7004498523
154,Effects of exercise and weight loss on depressive symptoms among men and women with hypertension,Anastasia,Georgiades,6701843086
154,Effects of exercise and weight loss on depressive symptoms among men and women with hypertension,Alan,Hinderliter,7006376378
154,Effects of exercise and weight loss on depressive symptoms among men and women with hypertension,Andrew,Sherwood,7102660777
155,Dysglycemia in a community sample of people treated for schizophrenia: the Diabetes in Schizophrenia in Central-south Ontario (DiSCO) study,L. P.,Voruganti,7003945728
155,Dysglycemia in a community sample of people treated for schizophrenia: the Diabetes in Schizophrenia in Central-south Ontario (DiSCO) study,Z.,Punthakee,23493565500
155,Dysglycemia in a community sample of people treated for schizophrenia: the Diabetes in Schizophrenia in Central-south Ontario (DiSCO) study,R. J.,Van Lieshout,16040780600
155,Dysglycemia in a community sample of people treated for schizophrenia: the Diabetes in Schizophrenia in Central-south Ontario (DiSCO) study,D.,MacCrimmon,6701797233
155,Dysglycemia in a community sample of people treated for schizophrenia: the Diabetes in Schizophrenia in Central-south Ontario (DiSCO) study,G.,Parker,22136463100
