ID,Title,author_given_name,author_surname,author_id,
166,Assessment of physical activity in middle-aged and older adults with schizophrenia,Leslie,Jordan,55254702200,Leslie Jordan
166,Assessment of physical activity in middle-aged and older adults with schizophrenia,Kelly,Harrison,57196683284,Kelly Harrison
166,Assessment of physical activity in middle-aged and older adults with schizophrenia,Suranee,Abeyesinhe,24337529700,Suranee Abeyesinhe
166,Assessment of physical activity in middle-aged and older adults with schizophrenia,Kevin,Patrick,7102552632,Kevin Patrick
167,An examination of potential mechanisms for exercise as a treatment for depression: A pilot study,Louise S.,Foley,25222710100,Louise S. Foley
167,An examination of potential mechanisms for exercise as a treatment for depression: A pilot study,Harry,Prapavessis,7004562351,Harry Prapavessis
167,An examination of potential mechanisms for exercise as a treatment for depression: A pilot study,Elizabeth A.,Osuch,57203683611,Elizabeth A. Osuch
167,An examination of potential mechanisms for exercise as a treatment for depression: A pilot study,Jo Anne,De Pace,25645920800,Jo Anne De Pace
167,An examination of potential mechanisms for exercise as a treatment for depression: A pilot study,Bernadette A.,Murphy,7402698014,Bernadette A. Murphy
167,An examination of potential mechanisms for exercise as a treatment for depression: A pilot study,Nerissa J.,Podolinsky,25646410800,Nerissa J. Podolinsky
168,The Impact of a Yoga Intervention on the Mental Well-Being and Physical Functioning in Older Adults Living in the Community,Donna S.,Wang,137,Donna S. Wang
169,The effect of swimming in reduction of depression in university male students,Abbass,Yavari,138,Abbass Yavari
170,"A prospective study of overweight, physical activity, and depressive symptoms in young women",Kylie,Ball,7101771723,Kylie Ball
170,"A prospective study of overweight, physical activity, and depressive symptoms in young women",Nicola W.,Burton,7006322598,Nicola W. Burton
170,"A prospective study of overweight, physical activity, and depressive symptoms in young women",Wendy J.,Brown,55629070800,Wendy J. Brown
171,Regenerate: assessing the feasibility of a strength-training program to enhance the physical and mental health of chronic post stroke patients with depression,Jane,Sims,7202122671,Jane Sims
171,Regenerate: assessing the feasibility of a strength-training program to enhance the physical and mental health of chronic post stroke patients with depression,M.,Galea,7006576455,M. Galea
171,Regenerate: assessing the feasibility of a strength-training program to enhance the physical and mental health of chronic post stroke patients with depression,N.,Taylor,55942013600,N. Taylor
171,Regenerate: assessing the feasibility of a strength-training program to enhance the physical and mental health of chronic post stroke patients with depression,K.,Dodd,7005425159,K. Dodd
171,Regenerate: assessing the feasibility of a strength-training program to enhance the physical and mental health of chronic post stroke patients with depression,S.,Jespersen,12801321400,S. Jespersen
171,Regenerate: assessing the feasibility of a strength-training program to enhance the physical and mental health of chronic post stroke patients with depression,L.,Joubert,11140141000,L. Joubert
171,Regenerate: assessing the feasibility of a strength-training program to enhance the physical and mental health of chronic post stroke patients with depression,J.,Joubert,35569093700,J. Joubert
172,"Sleep quality, depression state, and health status of older adults after silver yoga exercises: Cluster randomized trial",Kuei Min,Chen,8428966600,Kuei Min Chen
172,"Sleep quality, depression state, and health status of older adults after silver yoga exercises: Cluster randomized trial",Ming Hsien,Chen,56134520500,Ming Hsien Chen
172,"Sleep quality, depression state, and health status of older adults after silver yoga exercises: Cluster randomized trial",Hui Chen,Chao,24831624900,Hui Chen Chao
172,"Sleep quality, depression state, and health status of older adults after silver yoga exercises: Cluster randomized trial",Hsuan Man,Hung,25321050700,Hsuan Man Hung
172,"Sleep quality, depression state, and health status of older adults after silver yoga exercises: Cluster randomized trial",Huey Shyan,Lin,10439690300,Huey Shyan Lin
172,"Sleep quality, depression state, and health status of older adults after silver yoga exercises: Cluster randomized trial",Chun Huw,Li,20734772100,Chun Huw Li
173,Physical activity and depressive symptoms in Taiwanese older adults: A seven-year follow-up study,Po Wen,Ku,15077845800,Po Wen Ku
173,Physical activity and depressive symptoms in Taiwanese older adults: A seven-year follow-up study,Kenneth R.,Fox,24539320200,Kenneth R. Fox
173,Physical activity and depressive symptoms in Taiwanese older adults: A seven-year follow-up study,Li Jung,Chen,53874614300,Li Jung Chen
174,Base rates of physical activity in Australians with schizophrenia,Hamish J.,McLeod,7102180816,Hamish J. McLeod
174,Base rates of physical activity in Australians with schizophrenia,Simone,Jaques,26667800900,Simone Jaques
174,Base rates of physical activity in Australians with schizophrenia,Frank P.,Deane,7003493665,Frank P. Deane
175,Psychosocial predictors of quality of life in a sample of community-dwelling stroke survivors: a longitudinal study,Victoria,Teoh,56716051800,Victoria Teoh
175,Psychosocial predictors of quality of life in a sample of community-dwelling stroke survivors: a longitudinal study,Jane,Sims,7202122671,Jane Sims
175,Psychosocial predictors of quality of life in a sample of community-dwelling stroke survivors: a longitudinal study,Jeannette,Milgrom,6603747584,Jeannette Milgrom
176,An Investigation into the Effects of Resistance Exercise Participation on the Perceived Depression Levels of Older Adults Residing in a Long -Term Care Facility Over Time,Tyler N.,Tapps,139,Tyler N. Tapps
177,Physical fitness and heart rate recovery are decreased in major depressive disorder,Silke,Boettger,9844639400,Silke Boettger
177,Physical fitness and heart rate recovery are decreased in major depressive disorder,Franziska,Wetzig,27468084400,Franziska Wetzig
177,Physical fitness and heart rate recovery are decreased in major depressive disorder,Christian,Puta,9242927300,Christian Puta
177,Physical fitness and heart rate recovery are decreased in major depressive disorder,Lars,Donath,27367766300,Lars Donath
177,Physical fitness and heart rate recovery are decreased in major depressive disorder,Hans Josef,Müller,56621875200,Hans Josef Müller
177,Physical fitness and heart rate recovery are decreased in major depressive disorder,Holger H.W.,Gabriel,34770669100,Holger H.W. Gabriel
177,Physical fitness and heart rate recovery are decreased in major depressive disorder,Karl-Jürgen,Bar,34568096500,Karl-Jürgen Bar
178,Effect of exercise intensity on depressive symptoms in women,I. Hua,Chu,55276486800,I. Hua Chu
178,Effect of exercise intensity on depressive symptoms in women,Janet,Buckworth,6602751797,Janet Buckworth
178,Effect of exercise intensity on depressive symptoms in women,Timothy E.,Kirby,7005213800,Timothy E. Kirby
178,Effect of exercise intensity on depressive symptoms in women,Charles F.,Emery,7007009387,Charles F. Emery
179,The antidepressive effects of exercise,Chad D.,Rethorst,25223786500,Chad D. Rethorst
179,The antidepressive effects of exercise,Bradley M.,Wipfli,25224234100,Bradley M. Wipfli
179,The antidepressive effects of exercise,Daniel M.,Landers,7102066570,Daniel M. Landers
180,"The DEMO trial: a randomized, parallel-group, observer-blinded clinical trial of strength versus aerobic versus relaxation training for patients with mild to moderate depression",Jesper,Krogh,15069543200,Jesper Krogh
180,"The DEMO trial: a randomized, parallel-group, observer-blinded clinical trial of strength versus aerobic versus relaxation training for patients with mild to moderate depression",Bengt,Saltin,7103099936,Bengt Saltin
180,"The DEMO trial: a randomized, parallel-group, observer-blinded clinical trial of strength versus aerobic versus relaxation training for patients with mild to moderate depression",Christian,Gluud,7004884514,Christian Gluud
180,"The DEMO trial: a randomized, parallel-group, observer-blinded clinical trial of strength versus aerobic versus relaxation training for patients with mild to moderate depression",Merete,Nordentoft,7006191523,Merete Nordentoft
181,"Leisure time physical activity, risk of depressive symptoms, and inflammatory mediators: The English Longitudinal Study of Ageing",Mark,Hamer,8502496600,Mark Hamer
181,"Leisure time physical activity, risk of depressive symptoms, and inflammatory mediators: The English Longitudinal Study of Ageing",Gerard J.,Molloy,21934878100,Gerard J. Molloy
181,"Leisure time physical activity, risk of depressive symptoms, and inflammatory mediators: The English Longitudinal Study of Ageing",Cesar,de Oliveira,7102223177,Cesar de Oliveira
181,"Leisure time physical activity, risk of depressive symptoms, and inflammatory mediators: The English Longitudinal Study of Ageing",Panayotes,Demakakos,6505997583,Panayotes Demakakos
182,How effective are physical activity interventions for alleviating depressive symptoms in older people? A systematic review,Holy,Blake,7003813067,Holy Blake
182,How effective are physical activity interventions for alleviating depressive symptoms in older people? A systematic review,P.,Mo,16319047600,P. Mo
182,How effective are physical activity interventions for alleviating depressive symptoms in older people? A systematic review,S.,Malik,23568093600,S. Malik
182,How effective are physical activity interventions for alleviating depressive symptoms in older people? A systematic review,S.,Thomas,55822964785,S. Thomas
183,"Improving the mental health, healthy lifestyle choices, and physical health of hispanic adolescents: a randomized controlled pilot study",Bernadette M.,Melnyk,7004235106,Bernadette M. Melnyk
183,"Improving the mental health, healthy lifestyle choices, and physical health of hispanic adolescents: a randomized controlled pilot study",Diana,Jacobson,15044606400,Diana Jacobson
183,"Improving the mental health, healthy lifestyle choices, and physical health of hispanic adolescents: a randomized controlled pilot study",Stephanie,Kelly,20436264300,Stephanie Kelly
